127.0.0.1, 2011-06-04 13:40:24, GET, /base/default/index, HTTP/1.1, 404, 0.010000
127.0.0.1, 2011-06-04 14:28:17, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:28:17, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:28:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:30:53, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:30:53, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:53, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:53, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:53, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:30:54, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:30:54, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:54, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:54, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:54, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:30:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:31:06, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:31:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:31:08, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:31:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:31:08, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:31:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:36:01, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:36:01, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:01, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:01, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:01, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:36:42, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:36:42, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:42, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:42, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:42, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:36:57, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:36:57, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:57, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:57, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:57, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:36:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:37:18, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:37:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:38:16, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:38:16, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:16, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:16, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:17, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:17, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:17, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:38:18, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:38:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:38:22, POST, /panel/default/user/login, HTTP/1.1, 303, 0.020000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:22, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:58, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:38:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:39:01, POST, /panel/default/user/login, HTTP/1.1, 303, 0.020000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:39:01, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:39:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:39:09, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:39:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:44:55, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:44:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:45:22, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:45:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:46:43, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:46:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:49:08, POST, /panel/default/user/login, HTTP/1.1, 200, 0.040000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:08, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:49:21, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:49:51, POST, /panel/default/user/login, HTTP/1.1, 200, 0.050000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:51, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:49:52, GET, /favicon.ico, HTTP/1.1, 400, 0.010000
127.0.0.1, 2011-06-04 14:50:07, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:50:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:53:31, POST, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /panel/static/images/bg_button.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:53:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:53:39, POST, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:53:39, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:53:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:54:03, POST, /panel/default/user/login, HTTP/1.1, 200, 0.040000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:54:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/default/user/login, HTTP/1.1, 200, 0.040000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.010000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:55:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/default/user/login, HTTP/1.1, 200, 0.020000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/default/user/login, HTTP/1.1, 200, 0.050000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/images/bg_button_hover.png, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:56:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/default/user/login, HTTP/1.1, 200, 0.030000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/css/styles.css, HTTP/1.1, 200, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/css/reset.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/css/web2py.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/images/bg_body.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/images/bg_box.png, HTTP/1.1, 304, 0.000000
127.0.0.1, 2011-06-04 14:57:16, GET, /panel/static/images/bg_button.png, HTTP/1.1, 304, 0.000000
